"iteration","value","iteration_num","metric","tweedie_variance_power","hyper_param_label"
"Test Set 6",1284.6115,6,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 6",53.81645,6,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 6",4407702.5,6,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 6",2225805.2,6,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 6",0.47893587,6,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 6",1011426.3,6,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 6",2099.453,6,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 6",0.60130036,6,"rmsle",1.35,"tweedie_variance_power 1.35"
"Test Set 7",1291.605,7,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 7",54.408787,7,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 7",4409185.5,7,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 7",2265770.2,7,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 7",0.48072097,7,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 7",1031481.8,7,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 7",2099.8062,7,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 7",0.60244524,7,"rmsle",1.35,"tweedie_variance_power 1.35"
"Test Set 8",1308.3909,8,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 8",55.460445,8,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 8",4737562,8,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 8",2308219.2,8,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 8",0.47230783,8,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 8",1049089.9,8,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 8",2176.5942,8,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 8",0.609475,8,"rmsle",1.35,"tweedie_variance_power 1.35"
"Test Set 9",1286.1992,9,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 9",53.986546,9,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 9",4386427,9,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 9",2197120.2,9,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 9",0.47225615,9,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 9",1014137.25,9,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 9",2094.38,9,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 9",0.60190046,9,"rmsle",1.35,"tweedie_variance_power 1.35"
"Test Set 10",1288.0388,10,"mae",1.35,"tweedie_variance_power 1.35"
"Test Set 10",54.122936,10,"mean_residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 10",4866796.5,10,"mse",1.35,"tweedie_variance_power 1.35"
"Test Set 10",2192318.8,10,"null_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 10",0.4489468,10,"r2",1.35,"tweedie_variance_power 1.35"
"Test Set 10",1011287.06,10,"residual_deviance",1.35,"tweedie_variance_power 1.35"
"Test Set 10",2206.0815,10,"rmse",1.35,"tweedie_variance_power 1.35"
"Test Set 10",0.6006236,10,"rmsle",1.35,"tweedie_variance_power 1.35"
"Test Set 1",1285.6641,1,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 1",79.75406,1,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 1",4123316.8,1,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 1",3307654,1,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 1",0.49297348,1,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 1",1501130.9,1,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 1",2030.5952,1,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 1",0.60653573,1,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 2",1272.1489,2,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 2",78.87179,2,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 2",4068031.8,2,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 2",3260490.5,2,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 2",0.49515527,2,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 2",1476164.4,2,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 2",2016.9363,2,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 2",0.60222566,2,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 3",1279.9204,3,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 3",80.76605,3,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 3",4457031,3,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 3",3283509.5,3,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 3",0.46729013,3,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 3",1521147.9,3,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 3",2111.1682,3,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 3",0.59894395,3,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 4",1286.053,4,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 4",80.6665,4,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 4",4292360,4,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 4",3337930.2,4,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 4",0.48249978,4,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 4",1526048.9,4,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 4",2071.8013,4,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 4",0.60100234,4,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 5",1293.1932,5,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 5",79.775375,5,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 5",4079566,5,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 5",3312424,5,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 5",0.4996571,5,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 5",1493474.8,5,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 5",2019.7936,5,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 5",0.6003256,5,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 6",1291.7283,6,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 6",80.26199,6,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 6",4168645.5,6,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 6",3313642,6,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 6",0.48698074,6,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 6",1516149,6,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 6",2041.7261,6,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 6",0.6061282,6,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 7",1268.5513,7,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 7",78.52154,7,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 7",4101764.8,7,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 7",3280485.2,7,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 7",0.49022067,7,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 7",1478560.5,7,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 7",2025.2814,7,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 7",0.5966052,7,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 8",1314.4556,8,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 8",83.29285,8,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 8",5376187.5,8,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 8",3412577.5,8,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 8",0.43615,8,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 8",1565239.1,8,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 8",2318.6606,8,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 8",0.60726106,8,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 9",1284.9902,9,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 9",79.20351,9,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 9",4082298,9,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 9",3301222.5,9,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 9",0.49542326,9,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 9",1495995.8,9,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 9",2020.4697,9,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 9",0.60057193,9,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 10",1295.6377,10,"mae",1.3,"tweedie_variance_power 1.3"
"Test Set 10",82.08466,10,"mean_residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 10",5277158,10,"mse",1.3,"tweedie_variance_power 1.3"
"Test Set 10",3443939.5,10,"null_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 10",0.4461729,10,"r2",1.3,"tweedie_variance_power 1.3"
"Test Set 10",1551974.8,10,"residual_deviance",1.3,"tweedie_variance_power 1.3"
"Test Set 10",2297.2065,10,"rmse",1.3,"tweedie_variance_power 1.3"
"Test Set 10",0.6018527,10,"rmsle",1.3,"tweedie_variance_power 1.3"
"Test Set 1",1276.1909,1,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 1",118.69125,1,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 1",4135180.8,1,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 1",4861786,1,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 1",0.48787415,1,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 1",2213710.5,1,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 1",2033.5144,1,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 1",0.5982636,1,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 2",1297.8892,2,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 2",121.984924,2,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 2",4966111,2,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 2",5005608.5,2,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 2",0.45369256,2,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 2",2283679.8,2,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 2",2228.4773,2,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 2",0.607036,2,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 3",1302.4319,3,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 3",123.27467,3,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 3",4430271.5,3,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 3",5033817.5,3,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 3",0.47910702,3,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 3",2319906,3,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 3",2104.821,3,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 3",0.60766745,3,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 4",1295.7034,4,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 4",119.876724,4,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 4",4504329,4,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 4",5110400,4,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 4",0.48839015,4,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 4",2260635.2,4,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 4",2122.3403,4,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 4",0.59905934,4,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 5",1286.529,5,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 5",119.34476,5,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 5",4221443,5,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 5",4983094,5,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 5",0.48951656,5,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 5",2251200,5,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 5",2054.615,5,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 5",0.60348207,5,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 6",1281.9603,6,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 6",120.674965,6,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 6",4244596.5,6,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 6",4951291.5,6,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 6",0.48429912,6,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 6",2265310.2,6,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 6",2060.242,6,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 6",0.6022934,6,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 7",1284.4636,7,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 7",118.41558,7,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 7",4518671.5,7,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 7",5063818.5,7,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 7",0.48375422,7,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 7",2242199,7,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 7",2125.7168,7,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 7",0.60203934,7,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 8",1292.6705,8,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 8",121.3381,8,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 8",4544466,8,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 8",5074746,8,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 8",0.46884927,8,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 8",2316829.5,8,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 8",2131.7754,8,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 8",0.60345614,8,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 9",1283.7483,9,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 9",117.78415,9,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 9",4305059.5,9,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 9",4923575.5,9,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 9",0.48392272,9,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 9",2225296,9,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 9",2074.8638,9,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 9",0.59607863,9,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 10",1267.9137,10,"mae",1.25,"tweedie_variance_power 1.25"
"Test Set 10",117.75906,10,"mean_residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 10",3947829.2,10,"mse",1.25,"tweedie_variance_power 1.25"
"Test Set 10",4805362.5,10,"null_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 10",0.4871576,10,"r2",1.25,"tweedie_variance_power 1.25"
"Test Set 10",2203507.8,10,"residual_deviance",1.25,"tweedie_variance_power 1.25"
"Test Set 10",1986.9146,10,"rmse",1.25,"tweedie_variance_power 1.25"
"Test Set 10",0.6032999,10,"rmsle",1.25,"tweedie_variance_power 1.25"
"Test Set 1",1280.3545,1,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 1",602.0306,1,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 1",4293499.5,1,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 1",25193278,1,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 1",0.49068925,1,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 1",11366338,1,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 1",2072.0762,1,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 1",0.60561925,1,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 2",1302.9646,2,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 2",NA,2,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 2",4534251,2,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 2",25481444,2,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 2",0.47206724,2,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 2",NA,2,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 2",2129.3782,2,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 2",NA,2,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 3",1254.7166,3,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 3",578.7529,3,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 3",3947550.2,3,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 3",24280240,3,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 3",0.493191,3,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 3",10855669,3,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 3",1986.8444,3,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 3",0.59928596,3,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 4",1291.9154,4,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 4",599.47205,4,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 4",4325298,4,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 4",25772830,4,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 4",0.50667477,4,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 4",11301247,4,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 4",2079.735,4,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 4",0.5963802,4,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 5",1299.751,5,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 5",NA,5,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 5",5022168,5,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 5",25942426,5,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 5",0.46298075,5,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 5",NA,5,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 5",2241.0193,5,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 5",NA,5,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 6",1308.5651,6,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 6",619.8391,6,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 6",4417506.5,6,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 6",25644356,6,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 6",0.4861109,6,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 6",11598430,6,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 6",2101.7864,6,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 6",0.60541916,6,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 7",1273.7286,7,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 7",589.7865,7,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 7",3923263.2,7,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 7",24716696,7,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 7",0.50851446,7,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 7",11054958,7,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 7",1980.7229,7,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 7",0.6057582,7,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 8",1294.306,8,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 8",602.7099,8,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 8",4337236,8,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 8",25543218,8,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 8",0.49487966,8,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 8",11350835,8,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 8",2082.6033,8,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 8",0.59856564,8,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 9",1273.593,9,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 9",596.6084,9,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 9",3963374,9,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 9",24883984,9,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 9",0.49631387,9,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 9",11282462,9,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 9",1990.8225,9,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 9",0.6076343,9,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 10",1290.5015,10,"mae",1.05,"tweedie_variance_power 1.05"
"Test Set 10",606.38824,10,"mean_residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 10",4244819,10,"mse",1.05,"tweedie_variance_power 1.05"
"Test Set 10",25265358,10,"null_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 10",0.49232915,10,"r2",1.05,"tweedie_variance_power 1.05"
"Test Set 10",11371599,10,"residual_deviance",1.05,"tweedie_variance_power 1.05"
"Test Set 10",2060.296,10,"rmse",1.05,"tweedie_variance_power 1.05"
"Test Set 10",0.60868657,10,"rmsle",1.05,"tweedie_variance_power 1.05"
"Test Set 1",1304.6436,1,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 1",414.17526,1,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 1",4459292,1,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 1",17061940,1,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 1",0.47843704,1,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 1",7796435,1,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 1",2111.7036,1,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 1",0.60932547,1,"rmsle",1.1,"tweedie_variance_power 1.1"
"Test Set 2",1272.8514,2,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 2",395.76712,2,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 2",4313564.5,2,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 2",16781426,2,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 2",0.49194974,2,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 2",7461398,2,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 2",2076.912,2,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 2",0.5974715,2,"rmsle",1.1,"tweedie_variance_power 1.1"
"Test Set 3",1283.2516,3,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 3",NA,3,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 3",4036813.2,3,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 3",16764944,3,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 3",0.5074633,3,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 3",NA,3,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 3",2009.1823,3,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 3",NA,3,"rmsle",1.1,"tweedie_variance_power 1.1"
"Test Set 4",1287.5594,4,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 4",405.566,4,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 4",4864375.5,4,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 4",17040194,4,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 4",0.46713677,4,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 4",7638430.5,4,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 4",2205.533,4,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 4",0.60404116,4,"rmsle",1.1,"tweedie_variance_power 1.1"
"Test Set 5",1292.1267,5,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 5",NA,5,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 5",4818920.5,5,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 5",16909092,5,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 5",0.46365556,5,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 5",NA,5,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 5",2195.2039,5,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 5",NA,5,"rmsle",1.1,"tweedie_variance_power 1.1"
"Test Set 6",1283.9039,6,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 6",NA,6,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 6",4085951.2,6,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 6",16691829,6,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 6",0.4952795,6,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 6",NA,6,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 6",2021.3737,6,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 6",NA,6,"rmsle",1.1,"tweedie_variance_power 1.1"
"Test Set 7",1291.056,7,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 7",405.55774,7,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 7",4319885.5,7,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 7",16852736,7,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 7",0.4838409,7,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 7",7655308,7,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 7",2078.4336,7,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 7",0.60662335,7,"rmsle",1.1,"tweedie_variance_power 1.1"
