"iteration","value","iteration_num","metric","alpha","lambda","hyper_param_label"
"Test Set 9",1955.3502,9,"mae",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 9",35.040035,9,"mean_residual_deviance",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 9",8669594,9,"mse",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 9",669292.2,9,"null_deviance",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 9",0.00857604,9,"r2",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 9",660820,9,"residual_deviance",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 9",2944.4175,9,"rmse",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 9",0.8715724,9,"rmsle",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 10",1925.8564,10,"mae",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 10",34.290043,10,"mean_residual_deviance",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 10",8555092,10,"mse",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 10",659600.56,10,"null_deviance",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 10",0.008536438,10,"r2",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 10",651202.2,10,"residual_deviance",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 10",2924.909,10,"rmse",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 10",0.8614991,10,"rmsle",0.3,0.0005,"alpha 0.3, lambda 0.0005"
"Test Set 1",1953.3752,1,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 1",35.058525,1,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 1",8305217,1,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 1",669710.1,1,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 1",0.008187637,1,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 1",661940.06,1,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 1",2881.8774,1,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 1",0.874547,1,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 2",1948.0824,2,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 2",34.758602,2,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 2",8291313.5,2,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 2",656384.9,2,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 2",0.008052199,2,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 2",648838.8,2,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 2",2879.464,2,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 2",0.8679539,2,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 3",1954.7808,3,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 3",34.81771,3,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 3",8236000.5,3,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 3",663542.06,3,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 3",0.00794742,3,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 3",655965.7,3,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 3",2869.8433,3,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 3",0.8664859,3,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 4",1948.4873,4,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 4",34.803898,4,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 4",8092186.5,4,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 4",658289.44,4,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 4",0.008252034,4,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 4",650693.7,4,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 4",2844.6768,4,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 4",0.8738968,4,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 5",1956.6338,5,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 5",35.508404,5,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 5",9537221,5,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 5",678618.2,5,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 5",0.007191834,5,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 5",670789.25,5,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 5",3088.239,5,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 5",0.8722521,5,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 6",1935.9805,6,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 6",34.473244,6,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 6",7987024,6,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 6",659516.9,6,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 6",0.008259489,6,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 6",651923.56,6,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 6",2826.1323,6,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 6",0.8705881,6,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 7",1925.5299,7,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 7",34.264297,7,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 7",8069679,7,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 7",644539.9,7,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 7",0.008027332,7,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 7",637076.1,7,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 7",2840.718,7,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 7",0.8678965,7,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 8",1981.2689,8,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 8",35.824337,8,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 8",9046494,8,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 8",693158.8,8,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 8",0.0072947526,8,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 8",685283.75,8,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 8",3007.739,8,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 8",0.87146443,8,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 9",1938.9027,9,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 9",34.48762,9,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 9",7849190.5,9,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 9",660045.7,9,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 9",0.00832578,9,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 9",652574.75,9,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 9",2801.6406,9,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 9",0.8736888,9,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 10",1967.4558,10,"mae",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 10",35.27469,10,"mean_residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 10",8229061,10,"mse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 10",670465.9,10,"null_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 10",0.008260013,10,"r2",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 10",662740.9,10,"residual_deviance",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 10",2868.634,10,"rmse",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 10",0.8749898,10,"rmsle",0.2,0.0005,"alpha 0.2, lambda 0.0005"
"Test Set 1",1965.2042,1,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 1",35.490437,1,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 1",8685506,1,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 1",674050.94,1,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 1",0.007101371,1,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 1",667007.25,1,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 1",2947.1184,1,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 1",0.8728953,1,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 2",1958.2444,2,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 2",34.970486,2,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 2",8272777.5,2,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 2",663207.56,2,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 2",0.007507204,2,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 2",656151.25,2,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 2",2876.2437,2,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 2",0.86736923,2,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 3",1952.435,3,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 3",35.070675,3,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 3",8476900,3,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 3",673770.1,3,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 3",0.007424775,3,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 3",666553.25,3,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 3",2911.5117,3,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 3",0.87102824,3,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 4",1971.663,4,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 4",35.444187,4,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 4",8395880,4,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 4",672428.2,4,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 4",0.0074865827,4,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 4",665287.4,4,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 4",2897.5645,4,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 4",0.87391204,4,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 5",1926.735,5,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 5",34.226315,5,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 5",8348417,5,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 5",651858.2,5,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 5",0.0072312546,5,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 5",644994.9,5,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 5",2889.3628,5,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 5",0.8608509,5,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 6",1961.0132,6,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 6",35.194035,6,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 6",8866893,6,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 6",671050.4,6,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 6",0.0069760503,6,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 6",664005.8,6,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 6",2977.733,6,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 6",0.8725365,6,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 7",1946.2222,7,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 7",34.808636,7,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 7",8435605,7,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 7",658379.5,7,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 7",0.007355634,7,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 7",651374,7,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 7",2904.4114,7,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 7",0.8720256,7,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 8",1952.4708,8,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 8",34.93461,8,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 8",8136252.5,8,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 8",659645.56,8,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 8",0.0076297596,8,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 8",652613.44,8,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 8",2852.4116,8,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 8",0.8758301,8,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 9",1937.8247,9,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 9",34.51199,9,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 9",7917655,9,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 9",655031.44,9,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 9",0.0076398347,9,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 9",648031.6,9,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 9",2813.8328,9,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 9",0.8770697,9,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 10",1950.6721,10,"mae",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 10",34.944016,10,"mean_residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 10",8173237,10,"mse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 10",674759.3,10,"null_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 10",0.0077049523,10,"r2",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 10",667500.56,10,"residual_deviance",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 10",2858.8875,10,"rmse",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 10",0.8744406,10,"rmsle",0.1,0.0005,"alpha 0.1, lambda 0.0005"
"Test Set 1",1966.6791,1,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 1",35.365765,1,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 1",8608348,1,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 1",669825.56,1,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 1",0.0067777694,1,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 1",663178.8,1,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 1",2933.9988,1,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 1",0.87352014,1,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 2",1937.4032,2,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 2",34.588444,2,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 2",8040994,2,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 2",657317.8,2,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 2",0.0070879324,2,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 2",650677.75,2,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 2",2835.6646,2,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 2",0.8772068,2,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 3",1945.88,3,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 3",34.86155,3,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 3",8330191.5,3,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 3",664842.56,3,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 3",0.006922464,3,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 3",658116.3,3,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 3",2886.207,3,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 3",0.8710191,3,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 4",1960.4126,4,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 4",35.180813,4,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 4",8370725.5,4,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 4",662231.4,4,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 4",0.0070529864,4,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 4",655594.44,4,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 4",2893.2207,4,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 4",0.8726286,4,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 5",1954.0674,5,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 5",35.103016,5,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 5",8301456,5,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 5",673212.4,5,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 5",0.0070897867,5,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 5",666465.9,5,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 5",2881.2246,5,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 5",0.87478584,5,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 6",1942.5719,6,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 6",34.777237,6,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 6",8172613,6,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 6",663803.44,6,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 6",0.0070458096,6,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 6",657185.44,6,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 6",2858.7783,6,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 6",0.8738544,6,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 7",1975.8479,7,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 7",35.452843,7,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 7",8386103,7,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 7",682330.2,7,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 7",0.0070140045,7,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 7",675553.94,7,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 7",2895.877,7,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 7",0.8741782,7,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 8",1964.0078,8,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 8",35.501503,8,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 8",9443226,8,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 8",666719.3,8,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 8",0.006067802,8,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 8",660044,8,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 8",3072.9832,8,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 8",0.87182397,8,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 9",1938.4691,9,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 9",34.473404,9,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 9",8249753,9,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 9",644849.6,9,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 9",0.0069380454,9,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 9",638413,9,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 9",2872.2383,9,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 9",0.862168,9,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 10",1945.481,10,"mae",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 10",34.521194,10,"mean_residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 10",7867852,10,"mse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 10",669141.06,10,"null_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 10",0.0072556413,10,"r2",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 10",662530.75,10,"residual_deviance",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 10",2804.9692,10,"rmse",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 10",0.8697131,10,"rmsle",0,0.0005,"alpha 0, lambda 0.0005"
"Test Set 1",1959.4692,1,"mae",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 1",34.997807,1,"mean_residual_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 1",8030175,1,"mse",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 1",660609.1,1,"null_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 1",0.0070987116,1,"r2",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 1",654179,1,"residual_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 1",2833.7563,1,"rmse",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 1",0.8763736,1,"rmsle",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 2",1953.7693,2,"mae",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 2",34.887184,2,"mean_residual_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 2",8175386.5,2,"mse",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 2",664566.2,2,"null_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 2",0.0070233014,2,"r2",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 2",658007.2,2,"residual_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 2",2859.2632,2,"rmse",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 2",0.8677855,2,"rmsle",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 3",1942.7128,3,"mae",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 3",34.59136,3,"mean_residual_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 3",8100659,3,"mse",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 3",651356.5,3,"null_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 3",0.0070995227,3,"r2",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 3",644886.7,3,"residual_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 3",2846.1658,3,"rmse",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 3",0.87221485,3,"rmsle",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 4",1954.7515,4,"mae",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 4",34.83074,4,"mean_residual_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 4",8014820,4,"mse",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 4",668016.3,4,"null_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 4",0.0071692057,4,"r2",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 4",661435.8,4,"residual_deviance",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 4",2831.0457,4,"rmse",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 4",0.873412,4,"rmsle",0.7,0.001,"alpha 0.7, lambda 0.001"
"Test Set 5",1962.0076,5,"mae",0.7,0.001,"alpha 0.7, lambda 0.001"
